"geneID","1-Rep1_S1","1-Rep2_S25","1-Rep3_S13","1M-Rep1_S13","1M-Rep2_S1","1M-Rep3_S25","2-Rep1_S2","2-Rep2_S26","2-Rep3_S14","2M-Rep1_S14","2M-Rep2_S2","2M-Rep3_S26","3-Rep1_S3","3-Rep2_S27","3-Rep3_S15","3M-Rep1_S15","3M-Rep2_S3","3M-Rep3_S27","4-Rep1_S4","4-Rep2_S28","4-Rep3_S16","4M-Rep1_S16","4M-Rep2_S4","4M-Rep3_S28","5-Rep1_S5","5-Rep2_S29","5-Rep3_S17","5M-Rep1_S17","5M-Rep2_S5","5M-Rep3_S29","6-Rep1_S6","6-Rep2_S30","6-Rep3_S18","6M-Rep1_S18","6M-Rep2_S6","6M-Rep3_S30","7-Rep1_S7","7-Rep2_S31","7-Rep3_S19","7M-Rep1_S19","7M-Rep2_S7","7M-Rep3_S31","8-Rep1_S8","8-Rep2_S32","8-Rep3_S20","8M-Rep1_S20","8M-Rep2_S8","8M-Rep3_S32","9-Rep1_S9","9-Rep2_S33","9-Rep3_S21","9M-Rep1_S21","9M-Rep2_S9","9M-Rep3_S33","10-Rep1_S10","10-Rep2_S34","10-Rep3_S22","10M-Rep1_S22","10M-Rep2_S10","10M-Rep3_S34","11-Rep1_S11","11-Rep2_S35","11-Rep3_S23","11M-Rep1_S23","11M-Rep2_S11","11M-Rep3_S35","12-Rep1_S12","12-Rep2_S36","12-Rep3_S24","12M-Rep1_S24","12M-Rep2_S12","12M-Rep3_S36"
"31","EBG00000011059",1274.49,893.592,1278.13,1208.1,1300.41,1594.5,1833.58,1178.89,1488.92,1369.28,1307.11,2205.1,1442.07,1385.4,1444.87,1871.99,1174.89,991.039,1731.38,1723.78,1577.57,1486.82,1470.23,1400.42,1328.83,1578.94,1453.63,1336.16,1055.06,1182.97,929.007,1801.08,1524.16,886.886,1244.55,1043.7,1313.59,1929.04,1395.15,971.506,1528.88,741.472,780.859,1927.67,966.316,788.135,1687.9,712.408,847.075,1191.39,1133.92,698.134,1520.15,610.865,673.588,1184.9,1002.7,1003.3,1610.02,821.991,1054.07,1206.29,921.195,834.471,1361.14,569.094,758.001,1374.02,649.865,807.704,1665.76,426.808
"32","EBG00000011060",2277.23,428.364,6623.95,12446.5,487.78,9884.25,9277.33,602.647,448.788,14831,573.816,9441.23,12186.7,555.308,327.045,19556.5,455.584,1407.82,7703.52,1522.81,364.608,17862,340.002,1367.44,16489.3,973,494.322,1040.85,8073.26,203.446,3417.83,1605.24,1184.83,922.972,2451.12,3364.77,13964,1957.33,326.944,3005.89,2748.87,12482.4,12951.5,816.043,441.528,2802.93,6481.68,4361.24,9746.59,1568.65,5664.39,3481.4,5559.97,12385,13419.2,1642.51,1587.34,4180.01,6839.26,4453.75,15400.7,789.966,8432.56,3143.38,3237.44,926.005,13773.4,994.181,17801,6760.37,5778.31,3389.09
"33","EBG00000011062",628.595,488.164,635.789,458.088,563.74,562.694,598.269,576.859,664.238,479.007,591.646,588.026,467.151,594.195,632.94,460.871,533.014,390.595,581.231,597.149,675.748,446.047,759.071,700.979,381.992,646.15,667.992,578.622,605.491,521.442,468.313,666.557,668.516,408.725,501.523,395.856,345.033,715.097,558.98,371.539,584.257,192.234,242.883,692.182,359.709,248.117,566.769,249.028,302.968,564.31,397.844,236.818,574.971,212.22,205.272,464.969,386.823,317.96,558.638,276.229,251.707,439.488,283.445,248.666,618.27,241.577,260.391,510.279,137.85,324.049,606.453,158.551
"34","EBG00000011063",1028.37,948.011,884.369,742.1,912.023,755.533,763.662,1021.97,993.548,636.673,964.947,706.586,490.238,1039.77,1107.27,463.87,836.307,1005.08,666.208,820.456,1243.53,447.384,959.883,1114.72,396.347,1035.49,1111.98,713.525,1029.86,756.992,665.2,941.438,750.279,504.162,764.859,698.064,330.141,994.716,867.131,588.18,858.247,510.299,240.591,886.062,619.311,394.684,749.427,697.235,359.15,761.934,738.444,485.949,615.645,443.29,322.539,567.485,627.792,571.137,686.144,645.955,283.141,560.536,553.863,358.962,760.563,477.071,245.364,466.555,164.418,39.5622,760.296,398.026
"35","EBG00000011064",3611.84,2748.01,2871.39,2150.05,2552.07,2249.07,2536.54,2855.13,3141.19,2469.54,3121.86,2443.92,1856.37,2568.35,2774.76,1674.2,2943.56,2323,2336.83,2774.75,3399.18,1712.44,3353.84,4007.37,1808.2,3127.31,3394.96,2377.12,2993.72,3188.67,3232.35,2750.32,3372.38,2279.76,3076.87,2765.95,1616.93,2995.75,3752.17,2515.43,3118.58,2135.22,1440.83,3144.99,2985.46,1901.85,3005.42,2313.51,2345.94,3347.27,2617.1,2051.61,3180.32,2281.35,1865.6,2778.03,2904.28,2177.75,2648.48,2645.74,1050.53,2674.83,2434.53,1804.32,3186.93,2330.82,1111.01,2754.95,800.864,610.595,2970.52,1904.99
"36","EBG00000011065",1294.84,1072.18,1022.51,1190.12,1204.42,1167.62,1090.63,1270.27,1505.79,864.266,1160.1,1139.14,735.255,1213.36,1572.07,762.86,1080.49,1445.66,978.316,1236.73,1717.2,901.71,1360.73,1659.97,689.909,1313.48,1605.01,996.446,1066.91,1254.8,860.899,1258.48,1462.46,842.699,1016.87,1170.3,573.741,1216.38,1609.13,849.999,1115.27,879.781,666.681,1344.24,912.681,845.604,1125.99,1071.45,663.439,944.199,1190.42,748.646,1002.9,970.115,551.654,763.274,1396.89,917.987,1071.64,1314.85,565.177,771.238,1047.25,783.799,1151.85,1079.59,571.977,887.996,783.383,539.759,1115.41,758.164
"37","EBG00000011066",1274.49,893.592,1278.13,1208.1,1300.41,1594.5,1833.58,1178.89,1488.92,1369.28,1307.11,2205.1,1442.07,1385.4,1444.87,1871.99,1174.89,991.039,1731.38,1723.78,1577.57,1486.82,1470.23,1400.42,1328.83,1578.94,1453.63,1336.16,1055.06,1182.97,929.007,1801.08,1524.16,886.886,1244.55,1043.7,1313.59,1929.04,1395.15,971.506,1528.88,741.472,780.859,1927.67,966.316,788.135,1687.9,712.408,847.075,1191.39,1133.92,698.134,1520.15,610.865,673.588,1184.9,1002.7,1003.3,1610.02,821.991,1054.07,1206.29,921.195,834.471,1361.14,569.094,758.001,1374.02,649.865,807.704,1665.76,426.808
"38","EBG00000011067",6373.03,5704.32,5034.56,5754.08,4826.78,4142.93,3849.21,5501.7,5835.4,3677.62,6173.7,4259.39,3020.56,5666.61,5610.12,3832.64,5627.63,3899.31,3978.44,4853.1,7119.21,3625.38,5854.33,5847.06,2862.34,7487.78,6528.5,5084.57,4800.55,5468.3,5586.33,5388.1,5596.8,4102.03,5529.61,4447.57,2155.17,5688.91,5302.2,3514.84,6067.14,2306.43,1750.33,5242.7,4923.25,2789.88,5121.46,3396.84,3554.05,6024.86,4743.94,2502.2,6765.92,2192.88,2278.6,5147.33,3683.24,2981.6,4623.93,3345.2,2058.58,4472.5,3075.68,2357.22,4979.11,3580.48,1712.46,4916.73,1108.42,734.277,5520.95,2504.72
"39","EBG00000011068",834.941,882.177,850.718,676.257,1105.57,1013.24,769.777,890.384,1327.94,566.524,1122.14,914.583,554.845,1094.53,1167.62,663.86,1017.18,593.092,938.22,1202.35,1378.03,706.404,1435.35,1100.52,604.074,1221.42,1329.23,972.115,666.701,826.659,844.8,1295.41,1199.64,601.422,1092.02,480.97,476.787,1475.31,1027.42,750.146,1130.53,222.735,300.885,1417.41,732.146,430.463,992.972,354.273,824.218,863.291,756.316,326.692,1191.56,292.509,386.413,770.717,583.611,551.687,1012.51,467.361,403.6,863.231,589.529,389.019,955.462,234.989,209.498,821.379,222.113,129,1189.9,226.34
"40","EBG00000011069",819.006,1068.37,1091.33,784.875,1243.28,1230.07,905.994,1282.94,1167.21,761.108,1221.53,1105.68,828.516,1335.75,1095.08,952.863,1046.63,850.118,888.591,1176.92,1117.97,829.327,1477.39,1188.17,640.398,1400.64,1122.25,846.428,1027.98,877.224,687.524,1259.47,1140.07,609.537,987.373,695.799,542.811,1522.63,979.286,688.895,1189.38,429.405,455.406,1305.22,709.411,461.114,1189.13,529.578,518.601,1056.9,831.001,427.607,1042.18,444.079,413.925,874.584,769.441,549.115,1072.53,587.614,515.048,876.15,609.779,453.932,1163.02,469.959,308.662,934.49,354.472,155.979,1163.33,347.132
"41","EBG00000011070",2356.76,2242.75,2228.96,2843.39,2569.9,3105.65,2607.6,2856.92,2676.88,2711.22,2946.81,3370.89,2185.16,2664.1,2874.59,2556.09,2334.76,2857.79,2452.1,3152.95,3268.51,2779.54,2827.01,3309.59,2213.62,3242.4,3129.45,1854.71,2005.34,2259.62,1753.75,3292.65,3119.36,1697.66,2542.22,2360.28,1827.47,3529.97,3128.89,2058.75,3100.41,2293.52,2175.37,3488.55,1939.45,1880.41,3309.97,1838.14,1368.23,2549.63,2738.3,1793.38,2816.05,2280.59,1666.5,2033.37,2595.47,2548.62,3385.67,2546.41,1709.59,2180.75,2608.06,1974.35,3477.26,1567.27,1734.81,2347.48,2904.97,1217.13,3139.31,1804.41
"42","EBG00000011071",819.006,1068.37,1091.33,784.875,1243.28,1230.07,905.994,1282.94,1167.21,761.108,1221.53,1105.68,828.516,1335.75,1095.08,952.863,1046.63,850.118,888.591,1176.92,1117.97,829.327,1477.39,1188.17,640.398,1400.64,1122.25,846.428,1027.98,877.224,687.524,1259.47,1140.07,609.537,987.373,695.799,542.811,1522.63,979.286,688.895,1189.38,429.405,455.406,1305.22,709.411,461.114,1189.13,529.578,518.601,1056.9,831.001,427.607,1042.18,444.079,413.925,874.584,769.441,549.115,1072.53,587.614,515.048,876.15,609.779,453.932,1163.02,469.959,308.662,934.49,354.472,155.979,1163.33,347.132
"43","EBG00000011072",1009.06,20.4363,4719.51,11418.9,24.1748,6727.5,7744.79,40.9897,46.969,12000.9,39.8696,5742.1,10922,37.323,21.1804,18662.6,29.4535,382.812,6594.11,154.894,61.2095,18106.7,21.1291,432.223,16849.7,109.91,56.523,653.294,4160.09,6.0959,1712.69,258.656,219.118,646.378,412.548,1406.83,14918.5,271.456,40.9107,1076.74,597.011,8073.37,14374.4,76.1069,57.5526,884.751,2153.08,2410.82,10732.2,228.47,2496.23,1579.2,1820.38,10919,15324.4,198.978,510.636,1503.61,2086.04,2369.68,17044.9,75.2734,6410.39,975.209,625.148,241.657,16594.3,83.3006,17763.3,3009.16,2401.18,2111.63
"44","EBG00000011075",819.006,1068.37,1091.33,784.875,1243.28,1230.07,905.994,1282.94,1167.21,761.108,1221.53,1105.68,828.516,1335.75,1095.08,952.863,1046.63,850.118,888.591,1176.92,1117.97,829.327,1477.39,1188.17,640.398,1400.64,1122.25,846.428,1027.98,877.224,687.524,1259.47,1140.07,609.537,987.373,695.799,542.811,1522.63,979.286,688.895,1189.38,429.405,455.406,1305.22,709.411,461.114,1189.13,529.578,518.601,1056.9,831.001,427.607,1042.18,444.079,413.925,874.584,769.441,549.115,1072.53,587.614,515.048,876.15,609.779,453.932,1163.02,469.959,308.662,934.49,354.472,155.979,1163.33,347.132
"45","EBG00000011076",1592.37,1272.12,1378.15,1350.71,1543.77,1592.97,1558.61,1526.81,1448.04,1537.76,1617.33,1423.05,1311.9,1579.76,1543.13,1150.37,1266.17,1350.32,1496.12,1527.11,1954.7,1223.03,1764.12,2023.88,1040.95,1832.19,1840.08,1320.84,1267.17,1271.4,1350.75,1680.7,1826.82,1166.41,1277.8,1171.53,1012.83,1762.25,1874.75,1231.43,1394.33,699.799,925.652,1814.51,1350.8,873.177,1469.12,831.098,925.135,1566.65,1331.12,901.106,1433.47,858.842,880.933,1244.53,1510.67,1102.25,1537.47,1043.01,765.578,1323.4,1259.84,826.648,1688.06,821.307,699.245,1388.62,585.312,837.73,1658.61,577.421
"46","EBG00000011078",2698.11,2238.56,2479.53,1604.41,2297.99,1347.46,1756.39,3012.04,2891.05,1385.84,2421.55,1274.87,1313.37,2439.32,2806.27,1375.35,2094.7,1526,1590.4,2286.23,3087.92,1365.9,3530.55,2179.09,1062.5,2586.53,3127.61,2634.3,2500.5,2796.49,1842.38,2515.77,2541.04,1754.15,2093.03,1874.69,813.2,2576.96,2372.77,1691.63,2110.71,937.961,1023.01,2512.18,1942.74,1312.91,1878.8,1898.91,1332.43,2094.21,1628.43,1252.32,2054.08,1205.71,788.438,1693.65,1930.03,1478.68,1918.28,1989,756.751,1839.34,1279.24,1253.96,2053.29,1697.15,720.815,1780.27,407.207,538.766,2652.44,1146.79
"47","EBG00000011079",1203.35,723.788,7872.23,28631.8,1180.68,21671.4,16947.4,1253.54,159.272,30255.7,1699.41,14675,24898.8,1370.63,129.778,51775.1,1079.86,461.568,14708.6,3404.09,358.595,39459.3,878.746,714.66,30900.6,2544.67,281.412,477.71,19290.8,111.441,1483.36,5002.89,617.792,628.927,4613.66,2204.75,26964.1,4615.47,255.666,549.099,4588.79,14422.3,16689.6,2311.47,352.095,427.499,10531.1,4880.66,10627.9,2639.32,1562.66,899.689,9776.69,19189,20940,4147.34,504.237,727.629,11502.3,3268.87,27224.7,2176.92,8694.49,451.623,7264.69,687.399,27831.7,2813.57,35833.6,809.894,10521.2,3798.53
"48","EBG00000011081",2277.23,428.364,6623.95,12446.5,487.78,9884.25,9277.33,602.647,448.788,14831,573.816,9441.23,12186.7,555.308,327.045,19556.5,455.584,1407.82,7703.52,1522.81,364.608,17862,340.002,1367.44,16489.3,973,494.322,1040.85,8073.26,203.446,3417.83,1605.24,1184.83,922.972,2451.12,3364.77,13964,1957.33,326.944,3005.89,2748.87,12482.4,12951.5,816.043,441.528,2802.93,6481.68,4361.24,9746.59,1568.65,5664.39,3481.4,5559.97,12385,13419.2,1642.51,1587.34,4180.01,6839.26,4453.75,15400.7,789.966,8432.56,3143.38,3237.44,926.005,13773.4,994.181,17801,6760.37,5778.31,3389.09
"49","EBG00000011083",1294.84,1072.18,1022.51,1190.12,1204.42,1167.62,1090.63,1270.27,1505.79,864.266,1160.1,1139.14,735.255,1213.36,1572.07,762.86,1080.49,1445.66,978.316,1236.73,1717.2,901.71,1360.73,1659.97,689.909,1313.48,1605.01,996.446,1066.91,1254.8,860.899,1258.48,1462.46,842.699,1016.87,1170.3,573.741,1216.38,1609.13,849.999,1115.27,879.781,666.681,1344.24,912.681,845.604,1125.99,1071.45,663.439,944.199,1190.42,748.646,1002.9,970.115,551.654,763.274,1396.89,917.987,1071.64,1314.85,565.177,771.238,1047.25,783.799,1151.85,1079.59,571.977,887.996,783.383,539.759,1115.41,758.164
"50","EBG00000011084",1294.84,1072.18,1022.51,1190.12,1204.42,1167.62,1090.63,1270.27,1505.79,864.266,1160.1,1139.14,735.255,1213.36,1572.07,762.86,1080.49,1445.66,978.316,1236.73,1717.2,901.71,1360.73,1659.97,689.909,1313.48,1605.01,996.446,1066.91,1254.8,860.899,1258.48,1462.46,842.699,1016.87,1170.3,573.741,1216.38,1609.13,849.999,1115.27,879.781,666.681,1344.24,912.681,845.604,1125.99,1071.45,663.439,944.199,1190.42,748.646,1002.9,970.115,551.654,763.274,1396.89,917.987,1071.64,1314.85,565.177,771.238,1047.25,783.799,1151.85,1079.59,571.977,887.996,783.383,539.759,1115.41,758.164
"51","EBG00000011085",1294.84,1072.18,1022.51,1190.12,1204.42,1167.62,1090.63,1270.27,1505.79,864.266,1160.1,1139.14,735.255,1213.36,1572.07,762.86,1080.49,1445.66,978.316,1236.73,1717.2,901.71,1360.73,1659.97,689.909,1313.48,1605.01,996.446,1066.91,1254.8,860.899,1258.48,1462.46,842.699,1016.87,1170.3,573.741,1216.38,1609.13,849.999,1115.27,879.781,666.681,1344.24,912.681,845.604,1125.99,1071.45,663.439,944.199,1190.42,748.646,1002.9,970.115,551.654,763.274,1396.89,917.987,1071.64,1314.85,565.177,771.238,1047.25,783.799,1151.85,1079.59,571.977,887.996,783.383,539.759,1115.41,758.164
"52","EBG00000011089",1009.06,20.4363,4719.51,11418.9,24.1748,6727.5,7744.79,40.9897,46.969,12000.9,39.8696,5742.1,10922,37.323,21.1804,18662.6,29.4535,382.812,6594.11,154.894,61.2095,18106.7,21.1291,432.223,16849.7,109.91,56.523,653.294,4160.09,6.0959,1712.69,258.656,219.118,646.378,412.548,1406.83,14918.5,271.456,40.9107,1076.74,597.011,8073.37,14374.4,76.1069,57.5526,884.751,2153.08,2410.82,10732.2,228.47,2496.23,1579.2,1820.38,10919,15324.4,198.978,510.636,1503.61,2086.04,2369.68,17044.9,75.2734,6410.39,975.209,625.148,241.657,16594.3,83.3006,17763.3,3009.16,2401.18,2111.63
"53","EBG00000011091",7629.36,8516.56,9871.95,6086.69,9057.66,9629.47,7834.08,8787.65,9870.21,7057.1,9053.48,8417.71,6259.05,8988.82,9636.6,5622.85,7678.68,7443.24,7969.22,7602.57,10236.3,6202.4,8476.6,9261.04,5518.7,9817.7,8495.4,7282.52,8020.25,5920.34,7459.76,8395.59,8662.19,6812.22,6130.92,5991.54,4532.24,9007.77,9194.75,6384.6,7396.06,3533.16,4090.95,8637.51,6465.12,4780.87,6900.97,4115.7,4632.78,6978.46,7068.82,4316.88,5979.56,3614.72,4036.94,5445.31,6737.99,5739.28,7112.09,5016.24,3552.6,6255.53,5841.77,4272.45,7418.57,4536.94,3387.08,6097.37,2329.88,8917.32,7146.44,3183.82
"54","EBG00000011092",3542.03,4027.61,3775.55,2508.46,4477.59,2739.76,2246.91,4308.21,4188.85,2051.51,4394.69,2344.78,1627.35,4535.48,5262.12,1508.93,3773.81,3872.18,1851.79,3621.78,4734.43,1684.85,4771.7,4272.43,1175.5,4570.92,4363.68,2570.11,3993.32,3575,2035.45,3399.97,3528.07,2430.84,2763.51,3013.94,836.74,3767.77,3099.86,1970.3,3322.88,1828.59,741.526,3397.63,2251.63,1314.35,2691.4,1936.28,1305.99,2998.23,2155.75,1622.59,2399.72,1364.14,882.953,1904.13,2265.44,1454.73,2362.85,1877.41,565.643,2188.64,1490.48,984.105,2517.38,1831.99,475.828,1871.28,451.77,384.248,2520.45,1138.84
"55","EBG00000011093",1274.49,893.592,1278.13,1208.1,1300.41,1594.5,1833.58,1178.89,1488.92,1369.28,1307.11,2205.1,1442.07,1385.4,1444.87,1871.99,1174.89,991.039,1731.38,1723.78,1577.57,1486.82,1470.23,1400.42,1328.83,1578.94,1453.63,1336.16,1055.06,1182.97,929.007,1801.08,1524.16,886.886,1244.55,1043.7,1313.59,1929.04,1395.15,971.506,1528.88,741.472,780.859,1927.67,966.316,788.135,1687.9,712.408,847.075,1191.39,1133.92,698.134,1520.15,610.865,673.588,1184.9,1002.7,1003.3,1610.02,821.991,1054.07,1206.29,921.195,834.471,1361.14,569.094,758.001,1374.02,649.865,807.704,1665.76,426.808
"56","EBG00000011095",2277.23,428.364,6623.95,12446.5,487.78,9884.25,9277.33,602.647,448.788,14831,573.816,9441.23,12186.7,555.308,327.045,19556.5,455.584,1407.82,7703.52,1522.81,364.608,17862,340.002,1367.44,16489.3,973,494.322,1040.85,8073.26,203.446,3417.83,1605.24,1184.83,922.972,2451.12,3364.77,13964,1957.33,326.944,3005.89,2748.87,12482.4,12951.5,816.043,441.528,2802.93,6481.68,4361.24,9746.59,1568.65,5664.39,3481.4,5559.97,12385,13419.2,1642.51,1587.34,4180.01,6839.26,4453.75,15400.7,789.966,8432.56,3143.38,3237.44,926.005,13773.4,994.181,17801,6760.37,5778.31,3389.09
"57","EBG00000011096",18394.4,17885.6,18660.7,14338.9,23364,16574.9,14445.7,18858.6,22731.4,11633.7,21201.8,15717.2,10297.6,20495,23770.7,10487.9,18563.3,20883,11549.9,18904.9,22694.7,10066.8,23938.7,23662.9,7887,20401.8,21592.7,12233.6,17832.8,17257.6,10615.3,17431.9,17649.2,10377.5,13968.6,13729,6230.32,18859,18269.9,9862.3,15867.5,10525.4,5682.79,17875.2,11086.9,7451.71,15017.3,9565.5,7067.2,13193.2,13105.5,8541.88,13020.3,8023.32,5475.97,10378.3,12044.4,9291.06,14071.2,10456.5,4659.75,11562.3,9178.39,6955.26,14024.3,8079.64,4253.41,11502.4,3686.51,2147.43,12785.3,5630.98
"58","EBG00000011097",1140.83,1028.74,860.317,769.979,808.759,504.228,649.911,1197.8,1071.8,570.451,1068.45,674.754,415.495,980.086,1099.04,393.077,1150.59,907.555,542.801,909.994,1120.85,458.301,1038.27,1072.22,411.317,1201.33,1259.13,845.323,1202.18,873.484,898.203,984.69,1060.23,647.008,1110,758.465,292.835,885.782,911.754,587.293,931.109,593.663,198.4,833.175,733.404,512.481,788.422,501.879,598.949,921.62,750.007,539.332,984.422,514.678,312.934,756.047,716.003,547.031,788.555,473.124,276.485,689.656,452.179,407.485,742.322,624.137,188.922,650.898,193.969,100.435,837.451,323.543
"59","EBG00000011099",1087.27,755.001,1033.61,966.791,807.318,1111.85,1181.14,911.036,1064.36,1036.26,964.635,1192.22,979.749,1035.14,1098.17,996.222,820.951,989.806,1218,968.14,1311.27,951.841,1044.71,1286.65,850.348,1223.17,1153.64,875.952,1112.8,953.547,847.66,1095.04,1054.67,749.835,848.905,851.223,672.792,1235.78,1160.33,716.852,1020.37,518.838,530.618,1256.85,830.574,503.353,991.43,649.848,559.913,937.133,870.347,513.771,904.83,500.991,492.999,766.344,835.959,633.272,932.782,629.484,492.803,782.711,807.265,516.535,949.386,578.763,406.756,820.43,325.331,344.439,1004.77,375.508
"60","EBG00001172633",1592.37,1272.12,1378.15,1350.71,1543.77,1592.97,1558.61,1526.81,1448.04,1537.76,1617.33,1423.05,1311.9,1579.76,1543.13,1150.37,1266.17,1350.32,1496.12,1527.11,1954.7,1223.03,1764.12,2023.88,1040.95,1832.19,1840.08,1320.84,1267.17,1271.4,1350.75,1680.7,1826.82,1166.41,1277.8,1171.53,1012.83,1762.25,1874.75,1231.43,1394.33,699.799,925.652,1814.51,1350.8,873.177,1469.12,831.098,925.135,1566.65,1331.12,901.106,1433.47,858.842,880.933,1244.53,1510.67,1102.25,1537.47,1043.01,765.578,1323.4,1259.84,826.648,1688.06,821.307,699.245,1388.62,585.312,837.73,1658.61,577.421
"61","EBG00001172634",628.595,488.164,635.789,458.088,563.74,562.694,598.269,576.859,664.238,479.007,591.646,588.026,467.151,594.195,632.94,460.871,533.014,390.595,581.231,597.149,675.748,446.047,759.071,700.979,381.992,646.15,667.992,578.622,605.491,521.442,468.313,666.557,668.516,408.725,501.523,395.856,345.033,715.097,558.98,371.539,584.257,192.234,242.883,692.182,359.709,248.117,566.769,249.028,302.968,564.31,397.844,236.818,574.971,212.22,205.272,464.969,386.823,317.96,558.638,276.229,251.707,439.488,283.445,248.666,618.27,241.577,260.391,510.279,137.85,324.049,606.453,158.551
"62","EBG00001172635",819.006,1068.37,1091.33,784.875,1243.28,1230.07,905.994,1282.94,1167.21,761.108,1221.53,1105.68,828.516,1335.75,1095.08,952.863,1046.63,850.118,888.591,1176.92,1117.97,829.327,1477.39,1188.17,640.398,1400.64,1122.25,846.428,1027.98,877.224,687.524,1259.47,1140.07,609.537,987.373,695.799,542.811,1522.63,979.286,688.895,1189.38,429.405,455.406,1305.22,709.411,461.114,1189.13,529.578,518.601,1056.9,831.001,427.607,1042.18,444.079,413.925,874.584,769.441,549.115,1072.53,587.614,515.048,876.15,609.779,453.932,1163.02,469.959,308.662,934.49,354.472,155.979,1163.33,347.132
"63","EBG00001172637",524.584,629.408,806.206,239.47,635.351,341.936,346.273,666.46,858.362,235.056,610.976,284.629,299.586,655.037,788.319,185.299,578.024,527.303,323.334,474.61,743.447,249.733,690.63,564.667,190.608,682.102,669.299,541.921,659.644,495.314,414.976,445.472,484.098,456.857,411.405,415.91,182.375,572.365,592.672,299.295,549.446,185.992,119.172,490.902,455.165,295.551,393.274,312.073,248.867,451.008,470.414,222.787,372.804,195.219,130.907,352.249,508.155,255.538,367.344,341.52,123.738,339.661,275.986,185.996,436.379,440.523,122.472,352.846,79.7562,141.469,533.26,221.011
"64","EBG00001172640",631.162,700.479,622.652,529.569,577.229,548.052,509.506,669.236,638.753,446.28,636.402,539.346,382.317,538.764,551.221,388.988,617.97,491.04,433.336,536.994,536.968,450.726,550.579,577.424,400.32,626.346,593.271,449.326,594.267,496.779,481.976,597.853,566.137,322.111,618.615,490.712,309.866,559.178,589.818,430.057,585.321,380.083,326.661,573.517,457.796,419.873,604.752,372.053,388.45,534.301,410.43,379.861,683.792,390.708,407.082,505.79,522.005,497.713,545.202,396.885,253.98,440.888,468.465,382.729,605.954,422.139,327.318,505.762,289.692,447.027,639.35,384.393
"65","EBG00001172641",2356.76,2242.75,2228.96,2843.39,2569.9,3105.65,2607.6,2856.92,2676.88,2711.22,2946.81,3370.89,2185.16,2664.1,2874.59,2556.09,2334.76,2857.79,2452.1,3152.95,3268.51,2779.54,2827.01,3309.59,2213.62,3242.4,3129.45,1854.71,2005.34,2259.62,1753.75,3292.65,3119.36,1697.66,2542.22,2360.28,1827.47,3529.97,3128.89,2058.75,3100.41,2293.52,2175.37,3488.55,1939.45,1880.41,3309.97,1838.14,1368.23,2549.63,2738.3,1793.38,2816.05,2280.59,1666.5,2033.37,2595.47,2548.62,3385.67,2546.41,1709.59,2180.75,2608.06,1974.35,3477.26,1567.27,1734.81,2347.48,2904.97,1217.13,3139.31,1804.41
"66","EBG00001172643",3542.03,4027.61,3775.55,2508.46,4477.59,2739.76,2246.91,4308.21,4188.85,2051.51,4394.69,2344.78,1627.35,4535.48,5262.12,1508.93,3773.81,3872.18,1851.79,3621.78,4734.43,1684.85,4771.7,4272.43,1175.5,4570.92,4363.68,2570.11,3993.32,3575,2035.45,3399.97,3528.07,2430.84,2763.51,3013.94,836.74,3767.77,3099.86,1970.3,3322.88,1828.59,741.526,3397.63,2251.63,1314.35,2691.4,1936.28,1305.99,2998.23,2155.75,1622.59,2399.72,1364.14,882.953,1904.13,2265.44,1454.73,2362.85,1877.41,565.643,2188.64,1490.48,984.105,2517.38,1831.99,475.828,1871.28,451.77,384.248,2520.45,1138.84
"67","EBG00001172644",834.941,882.177,850.718,676.257,1105.57,1013.24,769.777,890.384,1327.94,566.524,1122.14,914.583,554.845,1094.53,1167.62,663.86,1017.18,593.092,938.22,1202.35,1378.03,706.404,1435.35,1100.52,604.074,1221.42,1329.23,972.115,666.701,826.659,844.8,1295.41,1199.64,601.422,1092.02,480.97,476.787,1475.31,1027.42,750.146,1130.53,222.735,300.885,1417.41,732.146,430.463,992.972,354.273,824.218,863.291,756.316,326.692,1191.56,292.509,386.413,770.717,583.611,551.687,1012.51,467.361,403.6,863.231,589.529,389.019,955.462,234.989,209.498,821.379,222.113,129,1189.9,226.34
"68","EBG00001172646",2356.76,2242.75,2228.96,2843.39,2569.9,3105.65,2607.6,2856.92,2676.88,2711.22,2946.81,3370.89,2185.16,2664.1,2874.59,2556.09,2334.76,2857.79,2452.1,3152.95,3268.51,2779.54,2827.01,3309.59,2213.62,3242.4,3129.45,1854.71,2005.34,2259.62,1753.75,3292.65,3119.36,1697.66,2542.22,2360.28,1827.47,3529.97,3128.89,2058.75,3100.41,2293.52,2175.37,3488.55,1939.45,1880.41,3309.97,1838.14,1368.23,2549.63,2738.3,1793.38,2816.05,2280.59,1666.5,2033.37,2595.47,2548.62,3385.67,2546.41,1709.59,2180.75,2608.06,1974.35,3477.26,1567.27,1734.81,2347.48,2904.97,1217.13,3139.31,1804.41
